"ID";"Linha_Original";"Municipio";"Cod_Municipio";"POP_TOT";"POP_URB";"Ano_Ref";"Cod_Prestador";"Prestador";"Tipo_Serv";"Nat_Jur";"AG001";"ES001";"FN001";"FN002";"FN003";"FN006";"FN007";"FN023";"FN024";"FN038";"Deflator_PIB_Acum"
1903;TRUE;"Caxias do Sul";"430510";435564;419406;2010;"43051011";"Servico Autonomo Municipal de Agua e Esgoto";"Agua e Esgoto";"Autarquia";435564;338879;84072927,38;68850426,98;15222500,4;92464614,38;NA;39644271,28;24309912,85;NA;2,07890000682123
1902;TRUE;"Caxias do Sul";"430510";441332;424960;2011;"43051011";"Servico Autonomo Municipal de Agua e Esgoto";"Agua e Esgoto";"Autarquia";440235;340125;97114109,6;80028448,53;17085661,07;114463848,69;NA;122089193,57;33528934,74;NA;1,91924577695589
1901;TRUE;"Caxias do Sul";"430510";446911;430332;2012;"43051011";"Servico Autonomo Municipal de Agua e Esgoto";"Agua e Esgoto";"Autarquia";445793;344121;108964595,6;89289105,22;19675490,38;129594036,57;NA;68615998,29;24720631,75;NA;1,77801573043844
1900;TRUE;"Caxias do Sul";"430510";465304;448043;2013;"43051011";"Servico Autonomo Municipal de Agua e Esgoto";"Agua e Esgoto";"Autarquia";441471;409745;129249300,84;103789536,57;25459764,27;143725352,83;NA;16427388,45;16423823,01;NA;1,65389789557186
1899;TRUE;"Caxias do Sul";"430510";470223;452779;2014;"43051011";"Servico Autonomo Municipal de Agua e Esgoto";"Agua e Esgoto";"Autarquia";460922;427042;149332380,3;115622134,45;33710245,85;176354559,93;NA;10770644,34;7062579,08;NA;1,5335636103439
1898;TRUE;"Caxias do Sul";"430510";474853;457238;2015;"43051011";"Servico Autonomo Municipal de Agua e Esgoto";"Agua e Esgoto";"Autarquia";467730;432496;162423788,95;122523078,88;39900710,07;198439604;NA;28799515,53;4401490;NA;1,4256931699566
1897;TRUE;"Caxias do Sul";"430510";479236;461458;2016;"43051011";"Servico Autonomo Municipal de Agua e Esgoto";"Agua e Esgoto";"Autarquia";468459;432702;180982551,33;135639547,85;45343003,48;210483982,61;NA;7107499,03;3175946,06;NA;1,31882112389926
1896;TRUE;"Caxias do Sul";"430510";483377;465445;2017;"43051011";"Servico Autonomo Municipal de Agua e Esgoto";"Agua e Esgoto";"Autarquia";476204;439777;195800166,85;145905588,81;49894578,04;229040209,44;NA;12008822,17;3455026,07;NA;1,27211682384148
1895;TRUE;"Caxias do Sul";"430510";504069;485370;2018;"43051011";"Servico Autonomo Municipal de Agua e Esgoto";"Agua e Esgoto";"Autarquia";496590;447898;207383015,65;154151763,85;53231251,8;237893133,3;NA;10564269,08;2428443,77;NA;1,21741199776024
1894;TRUE;"Caxias do Sul";"430510";510906;491953;2019;"43051011";"Servico Autonomo Municipal de Agua e Esgoto";"Agua e Esgoto";"Autarquia";505255;454616;222251144,03;165553524,39;56697619,64;230223645,31;NA;5378573,11;6802316,83;NA;1,16806970945097
1893;TRUE;"Caxias do Sul";"430510";517451;498255;2020;"43051011";"Servico Autonomo Municipal de Agua e Esgoto";"Agua e Esgoto";"Autarquia";506253;460299;227575687,48;169820294,76;57755392,72;233663831,75;NA;18416928,58;6348539,49;NA;1,1109637043
2837;TRUE;"Erechim";"430700";100251;91018;2006;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";87215;NA;15921634,23;15921634,23;NA;16400568,29;NA;694028,85;NA;NA;2,80062449367622
2830;TRUE;"Erechim";"430700";101122;95297;2013;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";100626;NA;29032655,48;29032655,48;NA;29430176,3;NA;5791374,96;NA;NA;1,65389789557186
2829;TRUE;"Erechim";"430700";101752;95891;2014;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";101752;NA;32750181,11;32750181,11;NA;33121305,42;NA;3776120,76;NA;NA;1,5335636103439
2828;TRUE;"Erechim";"430700";102345;96450;2015;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";102345;NA;35131563,52;35131563,52;NA;34953889,3;NA;5565414,33;NA;NA;1,4256931699566
2827;TRUE;"Erechim";"430700";102906;96978;2016;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";96978;NA;39482937,93;39482937,93;NA;39580387,46;NA;11932295,86;NA;NA;1,31882112389926
2826;TRUE;"Erechim";"430700";103437;97479;2017;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";97478;NA;42668697,81;42668697,81;NA;42898638,24;NA;4327324,89;NA;NA;1,27211682384148
2825;TRUE;"Erechim";"430700";105059;99007;2018;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";99007;NA;44460060,57;44460060,57;NA;44897884,02;NA;2398376,94;NA;NA;1,21741199776024
2824;TRUE;"Erechim";"430700";105862;99764;2019;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";99764;NA;46883627,62;46883627,62;NA;47575984,62;NA;1204942,97;NA;NA;1,16806970945097
2823;TRUE;"Erechim";"430700";106633;100491;2020;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";100491;NA;48827395,16;48827395,16;NA;49761169,12;NA;578644,19;NA;NA;1,1109637043
3560;TRUE;"Gravatai";"430920";217723;200924;1998;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";94961;8925;NA;6242842;45073;6692902;NA;6864302;23769952;NA;5,35311752634561
3559;TRUE;"Gravatai";"430920";223011;205804;1999;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";84435;6510;NA;7457433,85;70119,22;7240020,12;NA;4873904,07;6238267,14;NA;4,95610841805244
3558;TRUE;"Gravatai";"430920";232629;212144;2000;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";94175;6595;NA;7917252,38;1718749,78;9161479,07;NA;1567399,32;2405075;NA;4,69301494272335
3557;TRUE;"Gravatai";"430920";238759;217734;2001;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";102479;6580;8392749,32;5960423,17;2432326,15;10517044,63;NA;811062,53;428920,78;NA;4,3363463643843
3556;TRUE;"Gravatai";"430920";243485;222044;2002;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";111322;20217;12937473,99;11220469,11;1717004,88;13213910,52;NA;2992317,98;3510810,29;NA;3,94938152956833
3555;TRUE;"Gravatai";"430920";248523;226638;2003;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";201292;56976;23176315,23;20348308,01;2828007,22;21160494,91;NA;1363336,74;3212559,65;NA;3,46160589729653
3554;TRUE;"Gravatai";"430920";259100;236284;2004;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";204365;57543;25205336,82;22702853,22;2502483,6;26281078,46;NA;1120690,63;596978,5;NA;3,21256584135204
3553;TRUE;"Gravatai";"430920";264953;241622;2005;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";207368;58592;26224635,95;23730202,34;2494433,61;28249752,85;NA;2123487,68;53305,18;NA;2,9903464739217
3552;TRUE;"Gravatai";"430920";270763;246920;2006;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";171914;48669;29696349,52;26368922,64;3327426,88;32059809,82;NA;571265,48;29218,12;NA;2,80062449367622
3551;TRUE;"Gravatai";"430920";261150;238153;2007;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";172410;48623;32768842,97;29401064,5;3367778,47;35338948,28;NA;382646,14;139742,55;NA;2,63120049181058
3550;TRUE;"Gravatai";"430920";266230;242786;2008;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";173456;47851;37333962,15;33421456,18;3912505,97;40053011,26;NA;3184397,27;9031,46;NA;2,41885962441053
3549;TRUE;"Gravatai";"430920";269446;245718;2009;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";177981;49546;40647146,03;36372738,63;4274407,4;NA;NA;2911803,79;NA;NA;2,25401278806291
3548;TRUE;"Gravatai";"430920";255660;243497;2010;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";175975;53492;43218702,95;38815857;4402845,95;46893771,97;NA;4086920,77;194552,7;NA;2,07890000682123
3547;TRUE;"Gravatai";"430920";257428;245181;2011;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";246857;54411;48412211,51;43371554,71;5040656,8;49927813,45;NA;3166258,68;393164,32;NA;1,91924577695589
3546;TRUE;"Gravatai";"430920";259138;246810;2012;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";186552;56824;53415140,38;47461449,19;5953691,19;55253312,33;NA;8789125,74;2926176,12;NA;1,77801573043844
3545;TRUE;"Gravatai";"430920";269022;256223;2013;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";195747;60311;57330321;50631363,41;6698957,59;59549717,79;NA;2358795,14;149959,35;NA;1,65389789557186
3544;TRUE;"Gravatai";"430920";270689;257811;2014;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";203572;65035;65614689,11;57905254,2;7709434,91;66413113,54;NA;4113639,93;4546271,64;NA;1,5335636103439
3543;TRUE;"Gravatai";"430920";272257;259304;2015;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";223819;69575;70526256,43;60042752,56;10483503,87;69049519,38;NA;3015223,22;2361183,15;NA;1,4256931699566
3542;TRUE;"Gravatai";"430920";273742;260719;2016;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";260719;76204;77814687,98;68133937,56;9680750,42;81567028,31;NA;1653278,57;3257173,93;NA;1,31882112389926
3541;TRUE;"Gravatai";"430920";275146;262056;2017;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";262056;78475;85351626,75;74428486,53;10923140,22;85598728,08;NA;1681804,91;5849608,27;NA;1,27211682384148
3540;TRUE;"Gravatai";"430920";279398;266106;2018;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";266106;80744;92235188,8;80804690,54;11430498,26;89774308,4;NA;1054526,25;6209694,42;NA;1,21741199776024
3539;TRUE;"Gravatai";"430920";281519;268126;2019;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";268126;94510;94033863,47;81593749,02;12440114,45;95556079,16;NA;803729,78;8545445,72;NA;1,16806970945097
3538;TRUE;"Gravatai";"430920";283620;270127;2020;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";270127;108260;102587176,41;87298229,49;15288946,92;101765201,9;NA;6486002,82;11173925,71;NA;1,1109637043
3589;TRUE;"Guaiba";"430930";102290;99740;2004;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";96246;2586;11774168,38;11715393,9;58774,48;11193559,49;NA;98060,03;86,22;NA;3,21256584135204
3588;TRUE;"Guaiba";"430930";104055;101461;2005;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";97141;2854;12340722,85;12253948,29;86774,56;12405080,59;NA;265293,49;NA;NA;2,9903464739217
3587;TRUE;"Guaiba";"430930";105808;103170;2006;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";85214;2644;12725339,88;12625933,49;99406,39;13465869,23;NA;734092,83;NA;NA;2,80062449367622
5429;TRUE;"Novo Hamburgo";"431340";226070;211377;1996;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";184000;4705;12016937,13;11958988,73;57948,4;11406019,15;NA;227196,42;NA;NA;6,05084233246111
5428;TRUE;"Novo Hamburgo";"431340";231157;216133;1997;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";192274;4;13874375;13816649;57726;13434745;NA;253620;NA;NA;5,61672438951993
5427;TRUE;"Novo Hamburgo";"431340";235622;220308;1998;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";195826;4640;NA;13361889;53066;NA;NA;65166;NA;NA;5,35311752634561
5426;TRUE;"Novo Hamburgo";"431340";245597;241226;2003;"43134011";"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Administracao publica direta";221061;4455;24773039,55;24367971,8;71215,97;23109020,46;333851,78;1636820,22;67341,27;NA;3,46160589729653
5425;TRUE;"Novo Hamburgo";"431340";251854;247371;2004;"43134011";"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Administracao publica direta";214326;2553;27927186,69;27379691,6;94556,95;28112689,26;452938,14;3344951,68;210574,9;NA;3,21256584135204
5424;TRUE;"Novo Hamburgo";"431340";255317;250773;2005;"43134011";"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";244398;4697;29851357,22;29170363,03;102007,81;29436777,43;578986,38;2241694,92;5503,15;NA;2,9903464739217
5423;TRUE;"Novo Hamburgo";"431340";258754;254148;2006;"43134011";"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";247849;4690;32150700,34;31576622,2;106997,99;31861910,23;467080,15;1596707,28;NA;NA;2,80062449367622
5422;TRUE;"Novo Hamburgo";"431340";253067;248563;2007;"43134011";"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";249717;5772;33404129,83;32795970;111808,32;30335710,48;496351,51;1838078,23;NA;NA;2,63120049181058
5421;TRUE;"Novo Hamburgo";"431340";255945;251390;2008;"43134011";"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Autarquia";251390;5784;35716045,91;35279537,33;117649,36;34938065,64;318859,22;800380,93;NA;NA;2,41885962441053
5420;TRUE;"Novo Hamburgo";"431340";257746;253159;2009;"43134011";"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Autarquia";253159;5681;36694528;36061467;120097;35143046;512964;4798607;1046784;NA;2,25401278806291
5419;TRUE;"Novo Hamburgo";"431340";238940;234798;2010;"43134011";"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Autarquia";230102;5723;39645007,48;38997738,1;149139,72;41853581,17;498129,66;9904481,08;1261967,36;NA;2,07890000682123
5418;TRUE;"Novo Hamburgo";"431340";239151;235005;2011;"43134011";"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Autarquia";199827;4692;43323641,64;42663783,3;170424,82;42511476,85;489433,52;6670354,99;6490544,72;NA;1,91924577695589
5417;TRUE;"Novo Hamburgo";"431340";239355;235206;2012;"43134011";"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Autarquia";199827;5852;45599222,01;44929975,2;211604,68;44365117,23;457642,13;7291444,8;17558278,29;NA;1,77801573043844
5416;TRUE;"Novo Hamburgo";"431340";247781;243486;2013;"43134011";"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Autarquia";207459;9222;47238434,28;46597423,68;407111,59;47763330,68;233899,01;17863581,8;5609640,61;NA;1,65389789557186
5415;TRUE;"Novo Hamburgo";"431340";248251;243948;2014;"43134011";"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Autarquia";214444;12415;50555525,93;50031636,21;523889,72;52563119,08;NA;13720411;3222729,4;NA;1,5335636103439
5414;TRUE;"Novo Hamburgo";"431340";248694;244383;2015;"43134011";"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Autarquia";235482;12493;52607903,03;52066386,44;541516,59;55110808,76;NA;4167879,52;2254090,98;NA;1,4256931699566
5413;TRUE;"Novo Hamburgo";"431340";249113;244795;2016;"43134011";"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Autarquia";235910;12493;58337804,73;57689767,96;648036,77;60849312,49;NA;2566083,42;5014015,45;NA;1,31882112389926
5412;TRUE;"Novo Hamburgo";"431340";249508;245183;2017;"43134011";"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Autarquia";236278;13091;62220064,05;61513486,29;706577,76;64729847,03;NA;10362349,11;6016475,9;NA;1,27211682384148
5411;TRUE;"Novo Hamburgo";"431340";246452;242180;2018;"43134011";"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Autarquia";236676;15350;65958908,77;65087482,09;871426,68;67264781,26;NA;4293416,44;4274612,24;NA;1,21741199776024
5410;TRUE;"Novo Hamburgo";"431340";246748;242471;2019;"43134011";"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Autarquia";236811;17863;74352613,03;73100315,91;1252297,12;84072227,53;NA;27027275,46;895602,6;NA;1,16806970945097
5409;TRUE;"Novo Hamburgo";"431340";247032;242750;2020;"43134011";"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Autarquia";239126;17863;82062826,82;80375825,47;1687001,35;79935932,37;NA;4779000,75;1449567,05;NA;1,1109637043
5737;TRUE;"Passo Fundo";"431410";163227;156829;1998;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
5736;TRUE;"Passo Fundo";"431410";166343;159823;1999;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
5735;TRUE;"Passo Fundo";"431410";168458;163764;2000;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";174035;21553;NA;13578162,19;1123120,98;14285725,84;NA;2079983,67;NA;NA;4,69301494272335
5734;TRUE;"Passo Fundo";"431410";171734;166949;2001;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";180024;21742;9575827,74;8479714,49;1096113,25;15619036,74;NA;97966,61;1280050,24;NA;4,3363463643843
5733;TRUE;"Passo Fundo";"431410";174107;169256;2002;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";175970;NA;17080605,33;15953567,78;1127037,55;16950656,11;NA;189271,94;1993418,23;NA;3,94938152956833
5732;TRUE;"Passo Fundo";"431410";176729;171805;2003;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";180163;27227;20697702,87;19359117,86;1338585,01;20292125,91;NA;2277737,45;38179,42;NA;3,46160589729653
5731;TRUE;"Passo Fundo";"431410";182233;177155;2004;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";184463;28479;23998108,82;22524807,73;1473301,09;23589519,64;NA;862695,03;NA;NA;3,21256584135204
5730;TRUE;"Passo Fundo";"431410";185279;180116;2005;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";187673;28901;27654285,24;26354248,16;1300037,08;26809417,31;NA;640313,66;1387724,16;NA;2,9903464739217
5729;TRUE;"Passo Fundo";"431410";188302;183055;2006;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";174476;27288;29790981,11;28381958,85;1409022,25;30981616,64;NA;681033,8;1222846,63;NA;2,80062449367622
5728;TRUE;"Passo Fundo";"431410";183300;178192;2007;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";178817;27668;33284273,81;31044588,34;2239685,47;33873655,82;NA;941143,05;54583,12;NA;2,63120049181058
5727;TRUE;"Passo Fundo";"431410";185882;180702;2008;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";182929;28400;36365967,1;33902830,23;2463136,87;37658645,57;NA;1091971,81;5723915,02;NA;2,41885962441053
5726;TRUE;"Passo Fundo";"431410";187507;182282;2009;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";187641;28713;39812386,55;37151719,41;2660667,14;NA;NA;2273185,2;8045988,52;NA;2,25401278806291
5725;TRUE;"Passo Fundo";"431410";184826;180120;2010;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";176594;28665;43637411,1;40802456,57;2834954,53;44898417,22;NA;2131447,21;3702947,46;NA;2,07890000682123
5724;TRUE;"Passo Fundo";"431410";186083;181345;2011;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";181588;32295;48668031,29;45456107,87;3211923,42;49205061,94;NA;1852105,67;15896346,99;NA;1,91924577695589
5723;TRUE;"Passo Fundo";"431410";187298;182529;2012;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";182971;36581;54437485,74;49967601,86;4469883,88;56909517,47;NA;4210768,39;15486095,29;NA;1,77801573043844
5722;TRUE;"Passo Fundo";"431410";194432;189481;2013;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";194432;41925;59629944,58;54456922,75;5173021,83;61384086,63;NA;2560075,9;4962612,81;NA;1,65389789557186
5721;TRUE;"Passo Fundo";"431410";195620;190639;2014;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";195620;46193;67960974,15;61767125,99;6193848,16;69277941,99;NA;2613209,18;2268957,77;NA;1,5335636103439
5720;TRUE;"Passo Fundo";"431410";196739;191730;2015;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";196739;49184;74430349,61;65840607,22;8589742,39;72975711,89;NA;3770899,08;1510263,36;NA;1,4256931699566
5719;TRUE;"Passo Fundo";"431410";197798;192762;2016;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";192762;55074;82139613,12;74268599,87;7871013,25;82950415,22;NA;3972722,24;1811235,35;NA;1,31882112389926
5718;TRUE;"Passo Fundo";"431410";198799;193737;2017;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";193738;58376;91082235,7;82091746,56;8990489,14;92051243,79;NA;4611572,29;6993883,04;NA;1,27211682384148
5717;TRUE;"Passo Fundo";"431410";201767;196630;2018;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";196630;60417;94858283,91;85051340,14;9806943,77;96745447,52;NA;2439377,33;7661961,73;NA;1,21741199776024
5716;TRUE;"Passo Fundo";"431410";203275;198099;2019;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";198099;71890;102776794,73;91121415,21;11655379,52;104255658,79;NA;783005,41;8499678,04;NA;1,16806970945097
5715;TRUE;"Passo Fundo";"431410";204722;199509;2020;"43149000";"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";199509;78868;111939592,37;97307586,05;14632006,32;112549688,7;NA;1488380,28;16134996,6;NA;1,1109637043
5863;TRUE;"Pelotas";"431440";307213;282296;1995;"43144011";"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";278000;122000;9001000;6454000;2547000;9911000;NA;1400000;213000;NA;7,16760054408357
5862;TRUE;"Pelotas";"431440";307667;282713;1996;"43144011";"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";284000;154760;13828106,01;9876323,65;3951782,36;13553442,96;NA;555437,67;856039,05;NA;6,05084233246111
5861;TRUE;"Pelotas";"431440";308361;283351;1997;"43144011";"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";304275;176341;14538637,33;10046016,42;4492620,91;17832556,61;NA;1048554,34;1168379,54;NA;5,61672438951993
5860;TRUE;"Pelotas";"431440";311948;286647;1998;"43144011";"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";306828;196436;20181761,01;13835332,81;6346428,2;18733116,59;NA;289098,68;524626,45;NA;5,35311752634561
5859;TRUE;"Pelotas";"431440";315415;289833;1999;"43144011";"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";312618;196780;15667129,93;10557064,85;5110065,08;19996766,38;NA;235327,25;553973,63;NA;4,95610841805244
5858;TRUE;"Pelotas";"431440";323158;301081;2000;"43144011";"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";312618;196780;15817946,04;10700088,93;5117857,11;15817946,04;NA;304181,85;77950,78;NA;4,69301494272335
5857;TRUE;"Pelotas";"431440";324752;302566;2001;"43144011";"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";339073;181025;16973802,84;11228421,35;5745381,49;17033802,24;NA;202301,78;81828,42;NA;4,3363463643843
5856;TRUE;"Pelotas";"431440";327955;305550;2002;"43144011";"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";316256;205566;22114347,85;14423729,18;7690618,67;29347473,77;NA;608387,08;102522,41;NA;3,94938152956833
5855;TRUE;"Pelotas";"431440";331372;308734;2003;"43144011";"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";294449;162204;25773715,47;16870438,62;8903276,85;32666340,69;NA;812897,68;714387,02;NA;3,46160589729653
5854;TRUE;"Pelotas";"431440";338544;315416;2004;"43144011";"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";334822;164947;29344695,74;19059370,1;10285325,64;35913484,49;NA;984232,42;NA;NA;3,21256584135204
5853;TRUE;"Pelotas";"431440";342513;319114;2005;"43144011";"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";338609;189507;30806800;19914909,28;10891890,72;35937685,64;NA;188327,18;388874,19;NA;2,9903464739217
5852;TRUE;"Pelotas";"431440";346452;322784;2006;"43144011";"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";344411;192308;33156018,01;21507420,9;11648597,11;38972140,9;NA;89117,2;335198,78;NA;2,80062449367622
5851;TRUE;"Pelotas";"431440";339934;316711;2007;"43144011";"Servico Autonomo de Saneamento de Pelotas";"Agua e Esgoto";"Autarquia";354131;198603;36464640,84;23949034,58;12515606,26;43988083,15;NA;63765,9;98847,22;NA;2,63120049181058
