Municipio;POP_TOT;POP_URB;Ano_Ref;Prestador;Tipo_Serv;Nat_Jur;AG001;ES001;FN001;FN002;FN003;FN006;FN007;FN023;FN024;FN038
"Igrejinha";34630;33022;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";26696;884;9427943.14;9427898.94;44.2;9513459.34;NA;117038.18;NA;NA
"Igrejinha";34903;33282;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";28177;884;10304998.05;10304998.05;NA;10520269.79;NA;197313.97;30987.96;NA
"Igrejinha";36450;34758;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";28606;928;10613831.36;10613831.36;NA;10859656.78;NA;114268.71;62670.43;NA
"Igrejinha";36899;35186;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";29247;925;11250546.65;11250546.65;NA;11503687.69;NA;67542.82;41111.51;NA
"Igrejinha";37340;35606;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";29630;954;12591518.65;12591518.65;NA;12662513.82;NA;573142.7;15676.44;NA
"Ijui";76829;64908;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ijui";82833;75102;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";80824;1114;26679604.83;26679532.07;72.76;26445989;NA;962510.88;1353499.37;NA
"Ijui";83089;75334;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";75452;3874;30099205.1;29986969.3;112235.8;30384373.32;NA;631449.32;1575552.08;NA
"Ijui";83330;75553;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";75668;6154;33023645.89;32682596.21;341049.68;33219168.83;NA;889302.26;4888310.96;NA
"Ijui";83173;75411;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";75535;9323;35085487.68;34117542.78;967944.9;35710204.75;NA;862158.16;7872456.18;NA
"Ijui";83475;75684;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";75811;11877;38255920.94;36431016.53;1824904.41;38534301.71;NA;265730.53;6040510.03;NA
"Ijui";83764;75946;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";76076;13657;42758271.21;40272604.11;2485667.1;42902959.81;NA;1291756.8;3831013.86;NA
"Imbe";19676;19666;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";19676;49;14490324.59;14475515.51;14809.08;15150671.63;NA;64604.4;1015359.99;NA
"Imbe";19993;19983;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";19993;66;15493405.5;15470836.09;22569.41;15974054.94;NA;236623.73;10598709.81;NA
"Imbe";20294;20284;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";20284;103;17310013.59;17289091.82;20921.77;17514476.34;NA;146308.65;16305405.26;NA
"Imbe";20578;20568;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";20568;103;19217161.19;19195324.27;21836.92;19743935.4;NA;428789.36;8408702.97;NA
"Imbe";22309;22298;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";21841;127;19793742.24;19773816.87;19925.37;20322227.59;NA;230870.6;3702934.4;NA
"Imbe";22800;22788;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";22085;148;21185076.44;21138332.2;46744.24;21847696.22;NA;956634.5;2172154.24;NA
"Imbe";23271;23259;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";22541;148;24642515.41;24592530.39;49985.02;25029176.47;NA;756470.54;218904.78;NA
"Irai";9031;5338;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Irai";8872;5244;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Irai";9250;5590;2000;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Irai";9061;5476;2001;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Irai";8930;5397;2002;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Irai";8782;5307;2003;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Irai";8470;5119;2004;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";5601;1011;790085.69;693927.47;96158.22;712728.89;NA;875.03;NA;NA
"Irai";8298;5015;2005;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";5772;1021;865428.47;782475.68;82952.79;807707.68;NA;98562.66;NA;NA
"Irai";8127;4911;2006;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";5088;936;988398.54;893792.67;94605.87;1057153.06;NA;50446.59;NA;NA
"Irai";8468;4460;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";5134;946;994334.21;903708.62;90625.59;972964.64;NA;124252.28;NA;NA
"Irai";8593;4526;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";5240;946;1087321.13;995987.54;91333.59;1074214.7;NA;NA;12635.82;NA
"Irai";8518;4486;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";5385;936;1201930.83;1106326.53;95604.3;NA;NA;NA;NA;NA
"Irai";8078;4457;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";4884;870;1151996.97;1060829.31;91167.66;1214089.75;NA;144064.52;NA;NA
"Irai";7989;4408;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";4436;848;1316512.85;1221255.53;95257.32;1309818.34;NA;2096.4;5824.17;NA
"Irai";7902;4360;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";4416;860;1567710.96;1458487.77;109223.19;1539560.2;NA;18031.1;224.38;NA
"Irai";8132;4487;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";5362;849;1570374.2;1460667.28;109706.92;1614815.94;NA;2538.1;NA;NA
"Irai";8074;4455;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";5381;835;1846202.87;1718092.49;128110.38;1844200.71;NA;151696.01;65959.14;NA
"Irai";8020;4425;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";5736;849;2027575.61;1840355.81;187219.8;1808944.4;NA;143334.12;NA;NA
"Irai";7969;4397;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";4397;857;2204853.49;2043188.92;161664.57;2280634.47;NA;1620.82;NA;NA
"Irai";7921;4370;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";4371;871;2420801.25;2254234.87;166566.38;2499724.55;NA;20334.24;3813.28;NA
"Irai";7344;4052;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";4052;854;2471140.62;2302691.96;168448.66;2582154.38;NA;24385.18;NA;NA
"Irai";7241;3995;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";3995;857;2478235.32;2317515.11;160720.21;2567455.47;NA;NA;NA;NA
"Irai";7141;3940;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";3940;860;2715529.82;2550369.35;165160.47;2734788.23;NA;29547.52;NA;NA
"Itaqui";40167;32535;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ivoti";14013;11575;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";12614;NA;NA;878549;NA;969114;NA;52263;NA;NA
"Jaguarao";31313;26224;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Jaguarao";31989;26790;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Jaguarao";30093;27174;2000;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Jaguarao";30376;27430;2001;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Jaguarao";30585;27618;2002;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";29309;8310;3125854.84;2643360.63;482494.21;3075027.48;NA;61204.51;67334.18;NA
"Jaguarao";30813;27824;2003;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";30061;8313;3629961.44;3081613.98;548347.46;3485489.67;NA;43801.56;691736.97;NA
"Jaguarao";31293;28258;2004;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";30223;8326;4050828.24;3467818.15;583010.09;3871514.21;NA;18738.98;951830.9;NA
"Jaguarao";31558;28497;2005;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";30624;8417;4263920.38;3785800.62;478119.76;4195415.6;NA;169735.18;16166.2;NA
"Jaguarao";31821;28734;2006;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";27120;7656;4535247.94;4020039.49;515208.44;4637700.49;NA;68904.89;NA;NA
"Jaguarao";27944;25580;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";27333;7671;4716930.57;4189685.01;527245.56;4723603.5;NA;44934.39;NA;NA
"Jaguarao";28439;26033;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";27676;7745;5229127.97;4659886.72;569241.25;5212784.36;NA;135281.11;NA;NA
"Jaguarao";28244;25855;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";28283;7745;5471804.46;4905647.19;566157.27;NA;NA;156443.51;NA;NA
"Jaguarao";27931;26105;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";25864;7400;6081934.19;5496336.98;585597.21;6155432.37;NA;53712.31;NA;NA
"Jaguarao";27766;25951;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";26103;7196;6588552.9;5961204.16;627348.74;6716903.86;NA;55056.25;117040.46;NA
"Jaguarao";27605;25800;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";26108;7407;7043121.82;6357235.77;685886.05;7370509.37;NA;46955.93;288819.14;NA
"Jaguarao";28482;26620;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";27020;7441;7501024.77;6782825.89;718198.88;7682552.37;NA;NA;2803575.66;NA
"Jaguarao";28393;26537;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";27279;7558;8412246;7609134.53;803111.47;8548268.91;NA;175930.93;91770.5;NA
"Jaguarao";28310;26459;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";27805;7639;9217913.59;8153446.32;1064467.27;9012548.39;NA;477637.75;32899.86;NA
"Jaguarao";28230;26384;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";26384;7933;10208051.06;9270952.25;937098.81;10192636.32;NA;55043.03;3295.06;NA
"Jaguarao";28156;26315;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";26315;7975;11230516.62;10200302.61;1030214.01;11281547.58;NA;143042.55;NA;NA
"Jaguarao";26869;25112;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";25112;7999;11523297.75;10484831.8;1038465.95;11768420.31;NA;99679.67;61330.92;NA
"Jaguarao";26680;24936;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";24936;7925;12234486.28;11135957.64;1098528.64;12285603.14;NA;82400.08;462874.1;NA
"Jaguarao";26500;24768;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";24768;7999;12776947.25;11655473.3;1121473.95;12963538.33;NA;196843.97;2230083.17;NA
"Lagoa Vermelha";29521;22525;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";23931;NA;NA;1502476;NA;1609209;NA;40621;NA;NA
"Lajeado";73201;72929;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";64446;781;19125622.76;19080704.74;44918.02;19553396;NA;146389.1;502340.64;NA
"Lajeado";76187;75904;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";68429;780;20870245.11;20792729.71;77515.4;21198032.34;NA;1752547.35;828591.73;NA
"Lajeado";77761;77473;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";71127;763;23759208.34;23676130.43;83077.91;24067276.46;NA;3266932.45;2771497.18;NA
"Lajeado";78486;78195;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";74528;825;25145946.99;25025618.77;120328.22;25046049.28;NA;1721022.12;1843974.28;NA
"Lajeado";79172;78878;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";77346;848;28252558.11;28136191.48;116366.63;28448093.2;NA;758420.54;135572.59;NA
"Lajeado";79819;79523;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";79523;833;31420513.77;31293755.75;126758.02;31632004.11;NA;481647.39;71079.12;NA
"Lajeado";82951;82643;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";82643;850;32724999.43;32594191.43;130808;33191467.62;NA;14948.77;926.17;NA
"Lajeado";84014;83702;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";83702;853;35551008.17;35412463.62;138544.55;35752884.38;NA;240219.1;NA;NA
"Lajeado";85033;84718;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";84718;864;38796601.08;38647951.23;148649.85;39421318.96;NA;404999.03;NA;NA
"Lavras do Sul";7383;4659;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Montenegro";51787;46575;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";43374;NA;NA;2959804;NA;3194047;NA;2070195;NA;NA
"Nova Hartz";13426;10246;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Novo Hamburgo";226070;211377;1996;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";184000;4705;12016937.13;11958988.73;57948.4;11406019.15;NA;227196.42;NA;NA
"Novo Hamburgo";231157;216133;1997;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";192274;4;13874375;13816649;57726;13434745;NA;253620;NA;NA
"Novo Hamburgo";235622;220308;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";195826;4640;NA;13361889;53066;NA;NA;65166;NA;NA
"Osorio";41628;38586;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";30463;84;8857246.54;8857246.54;NA;9124219.92;NA;314708.67;2514256.99;NA
"Osorio";43256;40095;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";31619;116;10286120.81;10274637.79;11483.02;10684044.86;NA;365196.7;2708797.23;NA
"Osorio";43586;40401;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";32700;161;11725720.1;11697125.73;28594.37;11975653.87;NA;185294.95;3201096.71;NA
"Osorio";43897;40689;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";33810;192;12310621;12274537.59;36083.41;12390116.76;NA;195543.66;532434.31;NA
"Osorio";44190;40961;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";34741;218;14151240.92;14108215.03;43025.89;14060227.14;NA;136788.08;21017.49;NA
"Osorio";44468;41219;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";36058;246;15622400.18;15564389.16;58011.02;15995576.94;NA;266878.41;15422.11;NA
"Osorio";45557;42228;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";37240;260;16176426;16121039.27;55386.73;16554741.85;NA;187272.18;235646.4;NA
"Osorio";45994;42633;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";37890;790;17280279.3;17199861.02;80418.28;17689731.21;NA;290753.21;325602.7;NA
"Osorio";46414;43023;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";38427;1149;19149512.96;18972808.18;176704.78;19463665.1;NA;150736.33;NA;NA
"Palmeira das Missoes";39014;30216;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Panambi";44128;40074;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";40074;519;19267202.16;19237557.26;29644.9;19612308.57;NA;497406.87;NA;NA
"Parobe";42508;41043;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";20893;NA;NA;1161595;NA;1278508;NA;636184;NA;NA
"Passo Fundo";163227;156829;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Passo Fundo";166343;159823;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Passo Fundo";168458;163764;2000;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";174035;21553;NA;13578162.19;1123120.98;14285725.84;NA;2079983.67;NA;NA
"Passo Fundo";171734;166949;2001;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";180024;21742;9575827.74;8479714.49;1096113.25;15619036.74;NA;97966.61;1280050.24;NA
"Passo Fundo";174107;169256;2002;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";175970;NA;17080605.33;15953567.78;1127037.55;16950656.11;NA;189271.94;1993418.23;NA
"Passo Fundo";176729;171805;2003;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";180163;27227;20697702.87;19359117.86;1338585.01;20292125.91;NA;2277737.45;38179.42;NA
"Passo Fundo";182233;177155;2004;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";184463;28479;23998108.82;22524807.73;1473301.09;23589519.64;NA;862695.03;NA;NA
"Passo Fundo";185279;180116;2005;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";187673;28901;27654285.24;26354248.16;1300037.08;26809417.31;NA;640313.66;1387724.16;NA
"Passo Fundo";188302;183055;2006;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";174476;27288;29790981.11;28381958.85;1409022.25;30981616.64;NA;681033.8;1222846.63;NA
"Passo Fundo";183300;178192;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";178817;27668;33284273.81;31044588.34;2239685.47;33873655.82;NA;941143.05;54583.12;NA
"Passo Fundo";185882;180702;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";182929;28400;36365967.1;33902830.23;2463136.87;37658645.57;NA;1091971.81;5723915.02;NA
"Passo Fundo";187507;182282;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";187641;28713;39812386.55;37151719.41;2660667.14;NA;NA;2273185.2;8045988.52;NA
"Passo Fundo";184826;180120;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";176594;28665;43637411.1;40802456.57;2834954.53;44898417.22;NA;2131447.21;3702947.46;NA
"Passo Fundo";186083;181345;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";181588;32295;48668031.29;45456107.87;3211923.42;49205061.94;NA;1852105.67;15896346.99;NA
"Passo Fundo";187298;182529;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";182971;36581;54437485.74;49967601.86;4469883.88;56909517.47;NA;4210768.39;15486095.29;NA
"Passo Fundo";194432;189481;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";194432;41925;59629944.58;54456922.75;5173021.83;61384086.63;NA;2560075.9;4962612.81;NA
"Passo Fundo";195620;190639;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";195620;46193;67960974.15;61767125.99;6193848.16;69277941.99;NA;2613209.18;2268957.77;NA
"Passo Fundo";196739;191730;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";196739;49184;74430349.61;65840607.22;8589742.39;72975711.89;NA;3770899.08;1510263.36;NA
"Passo Fundo";197798;192762;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";192762;55074;82139613.12;74268599.87;7871013.25;82950415.22;NA;3972722.24;1811235.35;NA
"Passo Fundo";198799;193737;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";193738;58376;91082235.7;82091746.56;8990489.14;92051243.79;NA;4611572.29;6993883.04;NA
"Passo Fundo";201767;196630;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";196630;60417;94858283.91;85051340.14;9806943.77;96745447.52;NA;2439377.33;7661961.73;NA
"Passo Fundo";203275;198099;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";198099;71890;102776794.73;91121415.21;11655379.52;104255658.79;NA;783005.41;8499678.04;NA
"Passo Fundo";204722;199509;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";199509;78868;111939592.37;97307586.05;14632006.32;112549688.7;NA;1488380.28;16134996.6;NA
"Pinheiro Machado";13312;9211;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Piratini";17212;8220;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Portao";23585;19694;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";6847;NA;NA;361568;NA;393420;NA;2935;NA;NA
"Porto Alegre";1298107;1264040;1997;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Porto Alegre";1306195;1271916;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Porto Alegre";1314032;1279547;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";1428886;1179511;142259356.7;112401728.8;29857627.9;114732054.69;NA;17143459.43;17239759.6;NA
"Porto Xavier";11404;5349;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Quarai";23630;21220;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Quarai";23804;21376;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Quarai";24002;22060;2000;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Quarai";24238;22277;2001;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Quarai";24406;22431;2002;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Quarai";24593;22603;2003;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
